barcode,collectionevent,Number,SpeciesID,Type,Det,Year,GenusID,DateEntered,StorageLocation,DateModified
20010001,130,1,6086,,R.W. Brooks,2001,24,,,
20010002,130,1,6086,,R.W. Brooks,2001,24,,,
20010003,133,1,6086,,R.W. Brooks,2001,24,,,
20010004,136,1,6086,,R.W. Brooks,2001,24,,,
20010005,136,1,6086,,R.W. Brooks,2001,24,,,
20010006,136,1,6086,,R.W. Brooks,2001,24,,,
20010007,136,1,6086,,R.W. Brooks,2001,24,,,
20010008,136,1,6086,,R.W. Brooks,2001,24,,,
20010009,136,1,6086,,R.W. Brooks,2001,24,,,
20010010,136,1,6086,,R.W. Brooks,2001,24,,,
20010011,136,1,6086,,R.W. Brooks,2001,24,,,
20010012,137,1,6086,,R.W. Brooks,2001,24,,,
20010013,138,1,6086,,R.W. Brooks,2001,24,,,
20010014,138,1,6086,,R.W. Brooks,2001,24,,,
20010015,140,1,6086,,R.W. Brooks,2001,24,,,
20010016,140,1,6086,,R.W. Brooks,2001,24,,,
20010017,140,1,6086,,R.W. Brooks,2001,24,,,
20010018,140,1,6086,,R.W. Brooks,2001,24,,,
20010019,140,1,6086,,R.W. Brooks,2001,24,,,
20010020,150,1,6086,,R.W. Brooks,2001,24,,,
20010021,167,1,6086,,R.W. Brooks,2001,24,,,
20010022,150,1,6086,,R.W. Brooks,2001,24,,,
20010023,151,1,6086,,R.W. Brooks,2001,24,,,
20010024,151,1,6086,,R.W. Brooks,2001,24,,,
20010025,139,1,6086,,R.W. Brooks,2001,24,,,
20010026,139,1,6086,,R.W. Brooks,2001,24,,,
20010027,139,1,6086,,R.W. Brooks,2001,24,,,
20010028,139,1,6086,,R.W. Brooks,2001,24,,,
20010029,157,1,6086,,R.W. Brooks,2001,24,,,
20010030,152,1,6086,,R.W. Brooks,2001,24,,,
20010031,158,1,6086,,R.W. Brooks,2001,24,,,
20010032,159,1,6086,,R.W. Brooks,2001,24,,,
20010033,154,1,6086,,R.W. Brooks,2001,24,,,
20010034,138,1,6086,,R.W. Brooks,2001,24,,,
20010035,138,1,6086,,R.W. Brooks,2001,24,,,
20010036,140,1,6086,,R.W. Brooks,2001,24,,,
20010037,166,1,6086,Female,R.W. Brooks,2003,24,,,
20010038,58,1,6086,Female,R.W. Brooks,2003,24,,,
20010039,69,1,6086,,R.W. Brooks,2001,24,,,
20010040,97,1,6086,,R.W. Brooks,2001,24,,,
20010041,159,1,6086,,R.W. Brooks,2001,24,,,
20010042,139,1,6086,,R.W. Brooks,2001,24,,,
20010043,167,1,6086,,R.W. Brooks,2001,24,,,
20010044,43,1,6086,,R.W. Brooks,2001,24,,,
20010045,97,1,6086,,R.W. Brooks,2001,24,,,
20010046,58,1,6086,Male,R.W. Brooks,2003,24,,,
20010047,133,1,6101,,R.W. Brooks,2001,24,,,
20010048,133,1,6101,,R.W. Brooks,2001,24,,,
20010049,130,1,6101,,R.W. Brooks,2003,24,,,
20010050,163,1,6101,,R.W. Brooks,2003,24,,,
20010051,172,1,6101,,R.W. Brooks,2001,24,,,
20010052,159,1,6101,,R.W. Brooks,2003,24,,,
20010053,143,1,6092,,R.W. Brooks,2003,24,,,
20010054,143,1,6092,,R.W. Brooks,2003,24,,,
20010055,143,1,6092,,R.W. Brooks,2003,24,,,
20010056,101,1,7106,,R.W. Brooks,2001,49,,,
20010057,127,1,7106,,R.W. Brooks,2001,49,,,
20010058,96,1,7094,,R.W. Brooks,2001,49,,,
20010059,111,1,7094,,R.W. Brooks,2001,49,,,
20010060,121,1,7094,Female,R. W. Brooks,2001,49,,,19-Aug-06
20010061,127,1,7094,Male,R. W. Brooks,2001,49,,,21-Aug-06
20010062,64,1,7094,Male,R. W. Brooks,2001,49,,,21-Aug-06
20010063,43,1,7094,Male,R. W. Brooks,2001,49,,,21-Aug-06
20010064,162,1,5730,,R.W. Brooks,2001,12,,,
20010065,63,1,5730,,R.W. Brooks,2001,12,,,
20010066,44,1,5730,,R.W. Brooks,2001,12,,,
20010067,73,1,9834,,R.W. Brooks,2001,42,,,
20010068,79,1,9834,,R.W. Brooks,2001,42,,,
20010069,83,1,9834,,R.W. Brooks,2001,42,,,
20010070,86,1,9834,,R.W. Brooks,2001,42,,,
20010071,91,1,9834,,R.W. Brooks,2001,42,,,
20010072,91,1,9834,,R.W. Brooks,2001,42,,,
20010073,96,1,9834,,R.W. Brooks,2001,42,,,
20010074,96,1,9834,,R.W. Brooks,2001,42,,,
20010075,36,1,9834,,R.W. Brooks,2001,42,,,
20010076,58,1,9834,,R.W. Brooks,2001,42,,,
20010077,51,1,9834,,R.W. Brooks,2001,42,,,
20010078,51,1,9834,,R.W. Brooks,2001,42,,,
20010079,101,1,9834,,R.W. Brooks,2001,42,,,
20010080,115,1,9834,,R.W. Brooks,2001,42,,,
20010081,115,1,9834,,R.W. Brooks,2001,42,,,
20010082,61,1,9834,,R.W. Brooks,2001,42,,,
20010083,75,1,9834,,R.W. Brooks,2001,42,,,
20010084,75,1,9834,,R.W. Brooks,2001,42,,,
20010085,96,1,9834,,R.W. Brooks,2001,42,,,
20010086,39,1,9834,,R.W. Brooks,2001,42,,,
20010087,48,1,9834,,R.W. Brooks,2001,42,,,
20010088,51,1,9834,,R.W. Brooks,2001,42,,,
20010089,51,1,9834,,R.W. Brooks,2001,42,,,
20010090,51,1,9834,,R.W. Brooks,2001,42,,,
20010091,51,1,9834,,R.W. Brooks,2001,42,,,
20010092,51,1,9834,,R.W. Brooks,2001,42,,,
20010093,51,1,9834,,R.W. Brooks,2001,42,,,
20010094,51,1,9834,,R.W. Brooks,2001,42,,,
20010095,52,1,9834,,R.W. Brooks,2001,42,,,
20010096,67,1,9834,,R.W. Brooks,2001,42,,,
20010097,91,1,9834,,R.W. Brooks,2001,42,,,
20010098,121,1,9847,,R.W. Brooks,2001,42,,,
20010099,120,1,5311,,R.W. Brooks,2001,5,,,
20010100,78,1,5311,,R.W. Brooks,2001,5,,,
20010101,78,1,5311,,R.W. Brooks,2001,5,,,
20010102,50,1,5311,,R.W. Brooks,2001,5,,,
20010103,50,1,5311,,R.W. Brooks,2001,5,,,
20010104,50,1,5240,Male,Ro. Thorp,2005,5,,,17-Jun-05
20010105,36,1,5563,Not determined,Ro. Thorp,2004,5,,,18-Jun-05
20010106,85,1,5311,,R.W. Brooks,2001,5,,,
20010107,79,1,5311,,R.W. Brooks,2001,5,,,
20010108,70,1,5311,,R.W. Brooks,2001,5,,,
20010109,54,1,10111,,R.W. Brooks,2003,123,,,
20010110,91,1,10111,,R.W. Brooks,2003,123,,,
20010111,43,1,10111,,R.W. Brooks,2001,123,,,
20010112,144,1,10111,,R.W. Brooks,2003,123,,,
20010113,130,1,10111,,R.W. Brooks,2001,123,,,
20010114,46,1,10101,,R.W. Brooks,2001,123,,,
20010115,20,1,5676,,R.W. Brooks,2001,10,,,
20010116,20,1,5676,,R.W. Brooks,2001,10,,,
20010117,158,1,7127,,R.W. Brooks,2001,52,,,
20010118,158,1,7127,,R.W. Brooks,2001,52,,,
20010119,162,1,7127,,R.W. Brooks,2001,52,,,
20010120,162,1,7127,,R.W. Brooks,2001,52,,,
20010121,162,1,7127,,R.W. Brooks,2001,52,,,
20010122,162,1,7127,Female,R. W. Brooks,2005,52,,,16-Jun-05
20010123,162,1,7127,,R.W. Brooks,2001,52,,,
20010124,162,1,7127,,R.W. Brooks,2001,52,,,
20010125,162,1,7127,,R.W. Brooks,2001,52,,,
20010126,44,1,6845,,R.W. Brooks,2001,38,,,
20010127,44,1,6845,,R.W. Brooks,2001,38,,,
20010128,44,1,6845,,R.W. Brooks,2001,38,,,
20010129,101,1,6845,,R.W. Brooks,2001,38,,,
20010130,44,1,6845,,R.W. Brooks,2001,38,,,
20010131,84,1,6845,,R.W. Brooks,2001,38,,,
20010132,35,1,5218,,R.W. Brooks,2001,5,,,
20010133,35,1,5218,Female,R.W. Brooks,2001,5,,,
20010134,35,1,5218,,R.W. Brooks,2001,5,,,
20010135,9,1,5218,,R.W. Brooks,2001,5,,,
20010136,78,1,5218,,R.W. Brooks,2001,5,,,
20010137,78,1,5218,,R.W. Brooks,2001,5,,,
20010138,78,1,5218,,R.W. Brooks,2001,5,,,
20010139,78,1,5218,,R.W. Brooks,2001,5,,,
20010140,104,1,5218,,R.W. Brooks,2001,5,,,
20010141,117,1,5218,,R.W. Brooks,2001,5,,,
20010142,117,1,5218,,R.W. Brooks,2001,5,,,
20010143,117,1,5218,,R.W. Brooks,2001,5,,,
20010144,117,1,5218,,R.W. Brooks,2001,5,,,
20010145,122,1,5218,,R.W. Brooks,2001,5,,,
20010146,117,1,5218,,R.W. Brooks,2001,5,,,
20010147,117,1,5218,,R.W. Brooks,2001,5,,,
20010148,78,1,5218,,R.W. Brooks,2001,5,,,
20010149,78,1,5218,,R.W. Brooks,2001,5,,,
20010150,78,1,5218,,R.W. Brooks,2001,5,,,
20010151,78,1,5218,,R.W. Brooks,2001,5,,,
20010152,78,1,5218,,R.W. Brooks,2001,5,,,
20010153,78,1,5218,,R.W. Brooks,2001,5,,,
20010154,78,1,5218,,R.W. Brooks,2001,5,,,
20010155,78,1,5218,,R.W. Brooks,2001,5,,,
20010156,78,1,5218,,R.W. Brooks,2001,5,,,
20010157,78,1,5218,,R.W. Brooks,2001,5,,,
20010158,78,1,5218,,R.W. Brooks,2001,5,,,
20010159,78,1,5218,,R.W. Brooks,2001,5,,,
20010160,78,1,5218,,R.W. Brooks,2001,5,,,
20010161,78,1,5218,,R.W. Brooks,2001,5,,,
20010162,90,1,5218,,R.W. Brooks,2001,5,,,
20010163,78,1,5218,,R.W. Brooks,2001,5,,,
20010164,90,1,5218,,R.W. Brooks,2001,5,,,
20010165,78,1,5218,,R.W. Brooks,2001,5,,,
20010166,173,1,5218,,R.W. Brooks,2001,5,,,
20010167,173,1,5218,,R.W. Brooks,2001,5,,,
20010168,173,1,5218,,R.W. Brooks,2001,5,,,
20010169,173,1,5218,,R.W. Brooks,2001,5,,,
20010170,173,1,5218,,R.W. Brooks,2001,5,,,
20010171,173,1,5218,,R.W. Brooks,2001,5,,,
20010172,173,1,5218,,R.W. Brooks,2001,5,,,
20010173,173,1,5218,,R.W. Brooks,2001,5,,,
20010174,173,1,5218,,R.W. Brooks,2001,5,,,
20010175,173,1,5218,,R.W. Brooks,2001,5,,,
20010176,173,1,5218,,R.W. Brooks,2001,5,,,
20010177,173,1,5218,,R.W. Brooks,2001,5,,,
20010178,104,1,5218,,R.W. Brooks,2001,5,,,
20010179,117,1,5218,,R.W. Brooks,2001,5,,,
20010180,117,1,5218,,R.W. Brooks,2001,5,,,
20010181,117,1,5218,,R.W. Brooks,2001,5,,,
20010182,117,1,5218,,R.W. Brooks,2001,5,,,
20010183,117,1,5218,,R.W. Brooks,2001,5,,,
20010184,117,1,5218,,R.W. Brooks,2001,5,,,
20010185,117,1,5218,,R.W. Brooks,2001,5,,,
20010186,117,1,5218,,R.W. Brooks,2001,5,,,
20010187,117,1,5218,,R.W. Brooks,2001,5,,,
20010188,117,1,5218,,R.W. Brooks,2001,5,,,
20010189,122,1,5218,,R.W. Brooks,2001,5,,,
20010190,122,1,5218,,R.W. Brooks,2001,5,,,
20010191,122,1,5218,,R.W. Brooks,2001,5,,,
20010192,18,1,5218,,R.W. Brooks,2001,5,,,
20010193,18,1,5218,,R.W. Brooks,2001,5,,,
20010194,9,1,5218,,R.W. Brooks,2001,5,,,
20010195,14,1,5218,,R.W. Brooks,2001,5,,,
20010196,36,1,5218,,R.W. Brooks,2001,5,,,
20010197,12,1,5218,,R.W. Brooks,2001,5,,,
20010198,18,1,5218,,R.W. Brooks,2001,5,,,
20010199,18,1,5218,,R.W. Brooks,2001,5,,,
20010200,18,1,5218,,R.W. Brooks,2001,5,,,
20010201,34,1,5218,,R.W. Brooks,2001,5,,,
20010202,34,1,5218,,R.W. Brooks,2001,5,,,
20010203,12,1,5218,,R.W. Brooks,2001,5,,,
20010204,50,1,5218,,R.W. Brooks,2001,5,,,
20010205,60,1,5218,,R.W. Brooks,2001,5,,,
20010206,60,1,5218,,R.W. Brooks,2001,5,,,
20010207,58,1,5218,,R.W. Brooks,2001,5,,,
20010208,58,1,5218,,R.W. Brooks,2001,5,,,
20010209,60,1,5218,,R.W. Brooks,2001,5,,,
20010210,60,1,5218,,R.W. Brooks,2001,5,,,
20010211,60,1,5218,,R.W. Brooks,2001,5,,,
20010212,60,1,5218,,R.W. Brooks,2001,5,,,
20010213,60,1,5218,,R.W. Brooks,2001,5,,,
20010214,60,1,5218,,R.W. Brooks,2001,5,,,
20010215,60,1,5218,,R.W. Brooks,2001,5,,,
20010216,60,1,5218,,R.W. Brooks,2001,5,,,
20010217,60,1,5218,,R.W. Brooks,2001,5,,,
20010218,60,1,5218,,R.W. Brooks,2001,5,,,
20010219,60,1,5218,,R.W. Brooks,2001,5,,,
20010220,60,1,5218,,R.W. Brooks,2001,5,,,
20010221,60,1,5218,,R.W. Brooks,2001,5,,,
20010222,60,1,5218,,R.W. Brooks,2001,5,,,
20010223,60,1,5218,,R.W. Brooks,2001,5,,,
20010224,174,1,5218,,R.W. Brooks,2001,5,,,
20010225,62,1,5218,,R.W. Brooks,2001,5,,,
20010226,62,1,5218,,R.W. Brooks,2001,5,,,
20010227,62,1,5218,,R.W. Brooks,2001,5,,,
20010228,65,1,5218,,R.W. Brooks,2001,5,,,
20010229,50,1,5218,,R.W. Brooks,2001,5,,,
20010230,50,1,5218,,R.W. Brooks,2001,5,,,
20010231,50,1,5218,,R.W. Brooks,2001,5,,,
20010232,50,1,5218,,R.W. Brooks,2001,5,,,
20010233,72,1,5218,,R.W. Brooks,2001,5,,,
20010234,50,1,5218,,R.W. Brooks,2001,5,,,
20010235,74,1,5218,,R.W. Brooks,2001,5,,,
20010236,74,1,5218,,R.W. Brooks,2001,5,,,
20010237,72,1,5218,,R.W. Brooks,2001,5,,,
20010238,74,1,5218,,R.W. Brooks,2001,5,,,
20010239,74,1,5218,,R.W. Brooks,2001,5,,,
20010240,74,1,5218,,R.W. Brooks,2001,5,,,
20010241,50,1,5218,,R.W. Brooks,2001,5,,,
20010242,50,1,5218,,R.W. Brooks,2001,5,,,
20010243,122,1,5218,,R.W. Brooks,2001,5,,,
20010244,50,1,5218,,R.W. Brooks,2001,5,,,
20010245,50,1,5218,,R.W. Brooks,2001,5,,,
20010246,50,1,5218,,R.W. Brooks,2001,5,,,
20010247,50,1,5218,,R.W. Brooks,2001,5,,,
20010248,50,1,5218,,R.W. Brooks,2001,5,,,
20010249,78,1,5218,,R.W. Brooks,2001,5,,,
20010250,50,1,5218,,R.W. Brooks,2001,5,,,
20010251,56,1,5218,,R.W. Brooks,2001,5,,,
20010252,50,1,5218,,R.W. Brooks,2001,5,,,
20010253,50,1,5218,Female,R.W. Brooks,2001,5,,,
20010254,47,1,5218,Female,R.W. Brooks,2001,5,,,
20010255,68,1,5218,,R.W. Brooks,2001,5,,,
20010256,173,1,5218,,R.W. Brooks,2001,5,,,
20010257,15,1,5218,,R.W. Brooks,2001,5,,,
20010258,15,1,5218,,R.W. Brooks,2001,5,,,
20010259,8,1,5218,,R.W. Brooks,2001,5,,,
20010260,8,1,5218,,R.W. Brooks,2001,5,,,
20010261,8,1,5218,,R.W. Brooks,2001,5,,,
20010262,8,1,5218,,R.W. Brooks,2001,5,,,
20010263,8,1,5218,,R.W. Brooks,2001,5,,,
20010264,8,1,5218,,R.W. Brooks,2001,5,,,
20010265,8,1,5218,,R.W. Brooks,2001,5,,,
20010266,50,1,5218,,R.W. Brooks,2001,5,,,
20010267,34,1,5218,,R.W. Brooks,2001,5,,,
20010268,34,1,5218,,R.W. Brooks,2001,5,,,
20010269,34,1,5218,,R.W. Brooks,2001,5,,,
20010270,34,1,5218,,R.W. Brooks,2001,5,,,
20010271,34,1,5218,,R.W. Brooks,2001,5,,,
20010272,34,1,5218,,R.W. Brooks,2001,5,,,
20010273,34,1,5218,,R.W. Brooks,2001,5,,,
20010274,50,1,5218,,R.W. Brooks,2001,5,,,
20010275,50,1,5218,,R.W. Brooks,2001,5,,,
20010276,50,1,5218,,R.W. Brooks,2001,5,,,
20010277,90,1,5218,,R.W. Brooks,2001,5,,,
20010278,35,1,5218,,R.W. Brooks,2001,5,,,
20010279,35,1,5218,,R.W. Brooks,2001,5,,,
20010280,35,1,5218,,R.W. Brooks,2001,5,,,
20010281,36,1,5218,,R.W. Brooks,2001,5,,,
20010282,36,1,5218,,R.W. Brooks,2001,5,,,
20010283,36,1,5218,,R.W. Brooks,2001,5,,,
20010284,36,1,5218,,R.W. Brooks,2001,5,,,
20010285,36,1,5218,,R.W. Brooks,2001,5,,,
20010286,36,1,5218,,R.W. Brooks,2001,5,,,
20010287,36,1,5218,,R.W. Brooks,2001,5,,,
20010288,36,1,5218,,R.W. Brooks,2001,5,,,
20010289,35,1,5218,,R.W. Brooks,2001,5,,,
20010290,35,1,5218,,R.W. Brooks,2001,5,,,
20010291,35,1,5218,,R.W. Brooks,2001,5,,,
20010292,35,1,5218,,R.W. Brooks,2001,5,,,
20010293,18,1,5218,,R.W. Brooks,2001,5,,,
20010294,18,1,5218,,R.W. Brooks,2001,5,,,
20010295,18,1,5218,,R.W. Brooks,2001,5,,,
20010296,18,1,5218,,R.W. Brooks,2001,5,,,
20010297,18,1,5218,,R.W. Brooks,2001,5,,,
20010298,18,1,5218,,R.W. Brooks,2001,5,,,
20010299,18,1,5218,,R.W. Brooks,2001,5,,,
20010300,18,1,5218,,R.W. Brooks,2001,5,,,
20010301,18,1,5218,,R.W. Brooks,2001,5,,,
20010302,25,1,5218,,R.W. Brooks,2001,5,,,
20010303,26,1,5218,,R.W. Brooks,2001,5,,,
20010304,20,1,5218,,R.W. Brooks,2001,5,,,
20010305,78,1,5218,,R.W. Brooks,2001,5,,,
20010306,60,1,5218,,R.W. Brooks,2001,5,,,
20010307,60,1,5218,,R.W. Brooks,2001,5,,,
20010308,78,1,5218,,R.W. Brooks,2001,5,,,
20010309,60,1,5218,,R.W. Brooks,2001,5,,,
20010310,60,1,5218,,R.W. Brooks,2001,5,,,
20010311,35,1,5218,,R.W. Brooks,2001,5,,,
20010312,15,1,5218,Female,R.W. Brooks,2001,5,,,
20010313,15,1,5218,Female,R.W. Brooks,2001,5,,,
20010314,35,1,5239,,R.W. Brooks,2001,5,,,
20010315,34,1,5239,,R.W. Brooks,2001,5,,,
20010316,35,1,5239,,R.W. Brooks,2001,5,,,
20010317,35,1,5584,,R.W. Brooks,2001,5,,,
20010318,13,1,5588,,R.W. Brooks,2001,5,,,
20010319,13,1,5588,,R.W. Brooks,2001,5,,,
20010320,13,1,5588,,R.W. Brooks,2001,5,,,
20010321,7,1,5588,,R.W. Brooks,2001,5,,,
20010322,13,1,5644,,R.W. Brooks,2001,5,,,
20010323,13,1,5462,Not determined,Ro. Thorp,2004,5,,,18-Jun-05
20010324,13,1,5462,Not determined,Ro. Thorp,2004,5,,,18-Jun-05
20010325,13,1,5274,,R.W. Brooks,2001,5,,,
20010326,13,1,5499,,R.W. Brooks,2001,5,,,
20010327,185,1,7117,,R.W. Brooks,2001,50,,,
20010328,185,1,7117,,R.W. Brooks,2001,50,,,
20010329,185,1,7117,,R.W. Brooks,2001,50,,,
20010330,138,1,7117,,R.W. Brooks,2001,50,,,
20010331,131,1,7117,,R.W. Brooks,2001,50,,,
20010332,88,1,7117,,R.W. Brooks,2001,50,,,
20010333,174,1,7117,,R.W. Brooks,2001,50,,,
20010334,41,1,7117,,R.W. Brooks,2001,50,,,
20010335,179,1,7117,,R.W. Brooks,2001,50,,,
20010336,179,1,7117,,R.W. Brooks,2001,50,,,
20010337,180,1,7117,,R.W. Brooks,2001,50,,,
20010338,180,1,7117,,R.W. Brooks,2001,50,,,
20010339,180,1,7117,,R.W. Brooks,2001,50,,,
20010340,181,1,7117,,R.W. Brooks,2001,50,,,
20010341,181,1,7117,,R.W. Brooks,2001,50,,,
20010342,176,1,7117,,R.W. Brooks,2001,50,,,
20010343,182,1,7117,,R.W. Brooks,2001,50,,,
20010344,182,1,7117,,R.W. Brooks,2001,50,,,
20010345,182,1,7117,,R.W. Brooks,2001,50,,,
20010346,182,1,7117,,R.W. Brooks,2001,50,,,
20010347,182,1,7117,,R.W. Brooks,2001,50,,,
20010348,182,1,7117,,R.W. Brooks,2001,50,,,
20010349,182,1,7117,,R.W. Brooks,2001,50,,,
20010350,182,1,7117,,R.W. Brooks,2001,50,,,
20010351,171,1,7117,,R.W. Brooks,2001,50,,,
20010352,172,1,7117,,R.W. Brooks,2001,50,,,
20010353,41,1,7117,,R.W. Brooks,2001,50,,,
20010354,170,1,7117,,R.W. Brooks,2001,50,,,
20010355,170,1,7117,,R.W. Brooks,2001,50,,,
20010356,170,1,7117,,R.W. Brooks,2001,50,,,
20010357,168,1,7117,,R.W. Brooks,2001,50,,,
20010358,168,1,7117,,R.W. Brooks,2001,50,,,
20010359,168,1,7117,,R.W. Brooks,2001,50,,,
20010360,168,1,7117,,R.W. Brooks,2001,50,,,
20010361,168,1,7117,,R.W. Brooks,2001,50,,,
20010362,169,1,7117,,R.W. Brooks,2001,50,,,
20010363,186,1,7117,,R.W. Brooks,2001,50,,,
20010364,152,1,7117,,R.W. Brooks,2001,50,,,
20010365,152,1,7117,,R.W. Brooks,2001,50,,,
20010366,159,1,7117,,R.W. Brooks,2001,50,,,
20010367,159,1,7117,,R.W. Brooks,2001,50,,,
20010368,159,1,7117,,R.W. Brooks,2001,50,,,
20010369,156,1,7117,,R.W. Brooks,2001,50,,,
20010370,156,1,7117,,R.W. Brooks,2001,50,,,
20010371,153,1,7117,,R.W. Brooks,2001,50,,,
20010372,153,1,7117,,R.W. Brooks,2001,50,,,
20010373,187,1,7117,,R.W. Brooks,2001,50,,,
20010374,187,1,7117,,R.W. Brooks,2001,50,,,
20010375,145,1,7117,,R.W. Brooks,2001,50,,,
20010376,186,1,7117,,R.W. Brooks,2001,50,,,
20010377,175,1,7111,,R.W. Brooks,2001,50,,,
20010378,152,1,7111,,R.W. Brooks,2001,50,,,
20010379,173,1,7111,,R.W. Brooks,2001,50,,,
20010380,173,1,7111,,R.W. Brooks,2001,50,,,
20010381,98,1,7111,,R.W. Brooks,2001,50,,,
20010382,45,1,8627,,R.W. Brooks,2001,86,,,
20010383,50,1,8627,,R.W. Brooks,2001,86,,,
20010384,72,1,8627,,R.W. Brooks,2001,86,,,
20010385,50,1,8627,,R.W. Brooks,2001,86,,,
20010386,50,1,8627,,R.W. Brooks,2001,86,,,
20010387,50,1,8627,,R.W. Brooks,2001,86,,,
20010388,50,1,8627,,R.W. Brooks,2001,86,,,
20010389,50,1,8627,,R.W. Brooks,2001,86,,,
20010390,50,1,8627,,R.W. Brooks,2001,86,,,
20010391,50,1,8627,,R.W. Brooks,2001,86,,,
20010392,50,1,8627,,R.W. Brooks,2001,86,,,
20010393,50,1,8627,,R.W. Brooks,2001,86,,,
20010394,50,1,8627,,R.W. Brooks,2001,86,,,
20010395,50,1,8627,,R.W. Brooks,2001,86,,,
20010396,50,1,8627,,R.W. Brooks,2001,86,,,
20010397,52,1,8627,,R.W. Brooks,2001,86,,,
20010398,50,1,8627,,R.W. Brooks,2001,86,,,
20010399,50,1,8625,Female,R. W. Brooks,2001,86,,,8-Jun-05
20010400,50,1,8627,,R.W. Brooks,2001,86,,,
20010401,50,1,8627,,R.W. Brooks,2001,86,,,
20010402,50,1,8627,,R.W. Brooks,2001,86,,,
20010403,50,1,8627,,R.W. Brooks,2001,86,,,
20010404,50,1,8627,,R.W. Brooks,2001,86,,,
20010405,50,1,8627,,R.W. Brooks,2001,86,,,
20010406,50,1,8627,,R.W. Brooks,2001,86,,,
20010407,50,1,8627,,R.W. Brooks,2001,86,,,
20010408,74,1,8627,,R.W. Brooks,2001,86,,,
20010409,78,1,8627,,R.W. Brooks,2001,86,,,
20010410,78,1,8627,,R.W. Brooks,2001,86,,,
20010411,78,1,8627,,R.W. Brooks,2001,86,,,
20010412,78,1,8627,,R.W. Brooks,2001,86,,,
20010413,78,1,8627,,R.W. Brooks,2001,86,,,
20010414,117,1,8627,,R.W. Brooks,2001,86,,,
20010415,78,1,8627,,R.W. Brooks,2001,86,,,
20010416,117,1,8627,,R.W. Brooks,2001,86,,,
20010417,78,1,8627,,R.W. Brooks,2001,86,,,
20010418,50,1,8627,,R.W. Brooks,2001,86,,,
20010419,45,1,8625,,R.W. Brooks,2001,86,,,
20010420,45,1,8625,,R.W. Brooks,2001,86,,,
20010421,45,1,8625,,R.W. Brooks,2001,86,,,
20010422,45,1,8625,,R.W. Brooks,2001,86,,,
20010423,64,1,8625,,R.W. Brooks,2001,86,,,
20010424,45,1,8625,,R.W. Brooks,2001,86,,,
20010425,82,1,8628,,R.W. Brooks,2001,86,,,
20010426,82,1,8628,,R.W. Brooks,2001,86,,,
20010427,82,1,8628,,R.W. Brooks,2001,86,,,
20010428,82,1,8628,,R.W. Brooks,2001,86,,,
20010429,82,1,8628,,R.W. Brooks,2001,86,,,
20010430,82,1,8628,,R.W. Brooks,2001,86,,,
20010431,82,1,8628,,R.W. Brooks,2001,86,,,
20010432,82,1,8628,,R.W. Brooks,2001,86,,,
20010433,82,1,8628,,R.W. Brooks,2001,86,,,
20010434,82,1,8628,,R.W. Brooks,2001,86,,,
20010435,106,1,8628,,R.W. Brooks,2001,86,,,
20010436,44,1,6134,,R.W. Brooks,2001,26,,,
20010437,55,1,9526,,R.W. Brooks,2001,94,,,
20010438,43,1,7321,,R.W. Brooks,2001,57,,,
20010439,163,1,6725,,R.W. Brooks,2001,32,,,
20010440,154,1,5091,,R.W. Brooks,2001,0,,,
20010441,131,1,7348,,R.W. Brooks,2001,57,,,
20010442,145,1,9751,,R.W. Brooks,2001,107,,,
20010443,147,1,7437,,R.W. Brooks,2001,58,,,
20010444,151,1,7424,,R.W. Brooks,2001,58,,,
20010445,44,1,7424,,R.W. Brooks,2001,58,,,
20010446,67,1,7424,,R.W. Brooks,2001,58,,,
20010447,44,1,7424,,R.W. Brooks,2001,58,,,
20010448,66,1,7424,,R.W. Brooks,2001,58,,,
20010449,181,3,7117,,R. Brooks,2003,50,,,
20010451,176,1,5218,Male,R.W. Brooks,2003,5,,,
20010452,176,1,5218,Male,R.W. Brooks,2003,5,,,
20010453,176,1,5218,Male,R.W. Brooks,2003,5,,,
20010454,6,1,5218,Male,R.W. Brooks,2003,5,,,
20010455,7,1,5218,Male,R.W. Brooks,2003,5,,,
20010456,175,1,10182,Male,R.W. Brooks,2003,5,,,
20010457,176,1,5239,Female,R. Thorp,2003,5,,,
20010458,15,1,5644,,R.W. Brooks,2001,5,,,
20010459,70,1,5644,,R.W. Brooks,2001,5,,,
20010460,45,1,5644,,R.W. Brooks,2001,5,,,
20010461,70,1,5644,,R.W. Brooks,2001,5,,,
20010462,70,1,5644,,R.W. Brooks,2001,5,,,
20010463,70,1,5644,,R.W. Brooks,2001,5,,,
20010464,70,1,5644,,R.W. Brooks,2001,5,,,
20010465,70,1,5644,,R.W. Brooks,2001,5,,,
20010466,70,1,5644,,R.W. Brooks,2001,5,,,
20010467,13,1,5644,,R.W. Brooks,2001,5,,,
20010468,13,1,5644,,R.W. Brooks,2001,5,,,
20010469,110,1,5648,Female,R.W. Brooks,2001,5,,,
20010470,113,1,5648,Female,R.W. Brooks,2001,5,,,
20010471,113,1,5648,Female,R.W. Brooks,2001,5,,,
20010472,80,1,5648,Female,R.W. Brooks,2001,5,,,
20010473,110,1,5648,Female,R.W. Brooks,2001,5,,,
20010474,110,1,5648,Female,R.W. Brooks,2001,5,,,
20010475,50,1,5648,Female,R.W. Brooks,2001,5,,,
20010476,50,1,5648,Female,R.W. Brooks,2001,5,,,
20010477,57,1,5648,Female,R.W. Brooks,2001,5,,,
